protein_hash,seq_len,mean_plddt,ptm,afdb_tm,afdb_seq_id,contact_ratio,plddt_std,eval_tm,eval_seq_id,pass_length,pass_plddt,pass_ptm,pass_globularity,pass_plddt_uniform,pass_afdb_seq_novel,pass_afdb_struct_novel,pass_afdb_dedup,pass_eval_leakage,kept
674c937b320bd6c9b89d735ed7733d38,112,0.5365033149719238,0.354950875043869,0.5652,0.034,0.5267857142857143,0.172893715720158,,,True,False,False,False,False,True,True,True,True,False
674c9acd33ff585ceaaea3a1861dbaed,112,0.8040930032730103,0.6994775533676147,0.7674,0.084,0.6607142857142857,0.2027741232737685,,,True,True,True,False,False,True,True,True,True,True
674c9efda26ff0d74eb0523cfa93b051,112,0.3042612075805664,0.0947451665997505,0.6812,0.035,0.4196428571428571,0.1044441231368325,,,True,False,False,False,False,True,True,True,True,False
674c9fc1b781b8564bd0a7a78fabcff8,112,0.2667151391506195,0.0788283497095108,0.6563,0.084,0.4642857142857143,0.0660192233512705,,,True,False,False,False,False,True,True,True,True,False
674ca24c0a9b3989b195579033ed61a7,112,0.6512489318847656,0.4580111801624298,0.765,0.064,0.5357142857142857,0.1967444681212926,,,True,False,False,False,False,True,True,True,True,False
674ca335f99accc5da5eebe500c2ec2f,112,0.551041305065155,0.2305555939674377,0.7391,0.018,0.3035714285714285,0.061183994475721,,,True,False,False,False,False,True,True,True,True,False
674ca7979ee952de6b031d1388b25760,112,0.3199155628681183,0.1266733855009079,0.4925,0.017,0.6785714285714286,0.1413406999396165,,,True,False,False,False,False,True,True,True,True,False
674caaf47bed0c04fbb15e260b9cd0bb,112,0.5912113189697266,0.4034824073314667,0.6694,0.042,0.6071428571428571,0.1558203714186493,,,True,False,False,False,False,True,True,True,True,False
674cac61e2f4b069346125d7e28eee3e,112,0.6949999928474426,0.4458846747875213,0.897,0.383,0.5,0.0892222821309306,,,True,False,False,False,False,True,True,True,True,False
674cb278f6e73b38904d9fab513e7db8,112,0.6284682154655457,0.5527900457382202,0.7917,0.132,0.7232142857142857,0.1087846659285974,,,True,False,True,False,False,True,True,True,True,False
674cb3ccb03394af719c38d277af314c,112,0.3599686324596405,0.189948633313179,0.4724,0.029,0.7857142857142857,0.0654800510148114,,,True,False,False,False,False,True,True,True,True,False
674cb49912681a789f406096535cedf2,112,0.6996781229972839,0.3203541338443756,0.5193,0.023,0.0535714285714285,0.1280257744160818,,,True,False,False,False,False,True,True,True,True,False
674cb6ef88d88b4aea6add22d5f405d9,112,0.5345069766044617,0.2586052715778351,0.5934,0.107,0.4910714285714285,0.1250195769883905,,,True,False,False,False,False,True,True,True,True,False
674c22c25413d8c78d6ddb1865e9f3eb,113,0.4334070384502411,0.2033462077379226,0.7201,0.03,0.6194690265486725,0.1362503859540345,,,True,False,False,False,False,True,True,True,True,False
674c23fbef50038378b2f5a67a5e322c,113,0.4290774166584015,0.2466685473918914,0.5734,0.026,0.5398230088495575,0.0620238816181159,,,True,False,False,False,False,True,True,True,True,False
674c2638ed592ef15d0bf25672970b2a,113,0.632897138595581,0.2972619235515594,0.7144,0.155,0.1504424778761062,0.0990278177740286,,,True,False,False,False,False,True,True,True,True,False
674c2898de57dc70e3954cef37589c43,113,0.5849918723106384,0.4034075736999511,0.6607,0.159,0.415929203539823,0.1311357582293454,,,True,False,False,False,False,True,True,True,True,False
674c2e1c1753d31633c0c9971755c690,113,0.4751680493354797,0.2573636174201965,0.5483,0.054,0.6460176991150443,0.0947366639964505,,,True,False,False,False,False,True,True,True,True,False
674c31945180b2c24fe2317983e0a65d,113,0.4641291797161102,0.3375528454780578,0.4744,0.049,0.6106194690265486,0.1018222069858839,,,True,False,False,False,False,True,True,True,True,False
674c333a4c5867537af922db9ab03d7c,113,0.7104781866073608,0.6867080330848694,0.7271,0.494,0.6991150442477876,0.180826242041591,,,True,True,True,False,False,False,True,True,True,False
674c33777593c6aa241de6a09ccf9a35,113,0.7251492142677307,0.6721085906028748,0.9476,0.342,0.8141592920353983,0.1052289836770129,,,True,True,True,False,False,True,True,True,True,True
674c33c2d845f87a5b37f27fb4f98ac4,113,0.663497805595398,0.5408825278282166,0.7012,0.057,0.3185840707964602,0.2020471975245861,,,True,False,True,False,False,True,True,True,True,False
7d85b124bbd91ff9f4c91b021bedaa7c,112,0.8110920190811157,0.7977840304374695,0.8046,0.134,0.7946428571428571,0.0681220938116158,,,True,True,True,False,False,True,True,True,True,True
7d85b56d5ec921a04629030f7c9e7f44,112,0.6128879189491272,0.3162722289562225,0.438,0.032,0.2053571428571428,0.121360957083687,,,True,False,False,False,False,True,True,True,True,False
7d85b683fef2b63055acf15c031d197c,112,0.7044263482093811,0.4058986902236938,0.6015,0.106,0.4017857142857143,0.1154023408705303,,,True,True,False,False,False,True,True,True,True,False
7d85bb255ef9ebb32713b529706bcd46,112,0.4101259112358093,0.1793857514858245,0.6284,0.065,0.0,0.1687439636479409,,,True,False,False,False,False,True,True,True,True,False
7d85bc317c29452aaf934fd609998948,112,0.4175724685192108,0.2213239073753357,0.5725,0.065,0.5714285714285714,0.2018718745874656,,,True,False,False,False,False,True,True,True,True,False
7d85c1444e17af8515e7245fdb93e40d,112,0.5572560429573059,0.2674804329872131,0.5806,0.056,0.4910714285714285,0.0886455504379282,,,True,False,False,False,False,True,True,True,True,False
7d85c3594f5ba90a0afeb9d815a7d73b,112,0.353761613368988,0.1483801305294037,0.7249,0.007,0.5714285714285714,0.1467581247146627,,,True,False,False,False,False,True,True,True,True,False
7d85cdd7771f21c10e0bc20a6f5cb45a,112,0.6456345319747925,0.5212535262107849,0.7201,0.048,0.5178571428571429,0.1037383946057404,,,True,False,True,False,False,True,True,True,True,False
7d85d0b419d591e96186de659127f346,112,0.8947039842605591,0.885482907295227,0.9283,0.392,0.8214285714285714,0.1085273343060581,,,True,True,True,False,False,True,True,True,True,True
7d85d2f0b3288f86c13ced0ccf02c85a,112,0.8876786828041077,0.8945356011390686,0.9164,0.212,0.7946428571428571,0.0812155623438797,,,True,True,True,False,False,True,True,True,True,True
7d85dc663367ff4992b70e3154fd61da,112,0.4778975546360016,0.3297084867954254,0.5651,0.07,0.5446428571428571,0.0730616641582359,,,True,False,False,False,False,True,True,True,True,False
7d85e1a00a7ab29b140a434819e42344,112,0.5606203675270081,0.3964628279209137,0.6107,0.058,0.4375,0.0853736579598265,,,True,False,False,False,False,True,True,True,True,False
7d85e271062f6ffcb7dd90768843a77a,112,0.5999212861061096,0.528290867805481,0.8286,0.081,0.8482142857142857,0.2188231442752245,,,True,False,True,False,False,True,True,True,True,False
7d85ed103164bfad50bc7d637b13c6dd,112,0.6788933873176575,0.6344698667526245,0.8201,0.062,0.5446428571428571,0.1398967364479516,,,True,False,True,False,False,True,True,True,True,False
7d856de80e0cc8d27bbb6f3221e1c7a8,113,0.6605241894721985,0.4835478961467743,0.5569,0.04,0.3628318584070796,0.1124403929906348,,,True,False,False,False,False,True,True,True,True,False
7d856fed96c9a02e91c275af8a5f8c23,113,0.7154369950294495,0.3761050999164581,0.6952,0.153,0.2212389380530973,0.1518997710245719,,,True,True,False,False,False,True,True,True,True,False
7d856fee7cc38fe4acd814416aacbe56,113,0.6545670628547668,0.5166719555854797,0.6544,0.128,0.5929203539823009,0.1619626956475185,,,True,False,True,False,False,True,True,True,True,False
7d8570e2459b7079c221f26c6d173b99,113,0.4661483466625213,0.3462843000888824,0.5679,0.039,0.831858407079646,0.1111807486207741,,,True,False,False,False,False,True,True,True,True,False
7d8576af7c6e7fbfea5763150867a898,113,0.7930451035499573,0.7479815483093262,0.9373,0.4,0.7699115044247787,0.1053286693314796,,,True,True,True,False,False,False,True,True,True,False
7d85781c4ef6bbb86605b5930195cde4,113,0.3719132244586944,0.1525107473134994,0.5079,0.024,0.7522123893805309,0.0442763112187251,,,True,False,False,False,False,True,True,True,True,False
7d8579ede308affcc256c7d99f020e2c,113,0.4966256022453308,0.3604575395584106,0.7348,0.092,0.7433628318584071,0.1118908100696993,,,True,False,False,False,False,True,True,True,True,False
7d857b3e13f432fb2589f77e692e5ba4,113,0.4590276777744293,0.2763515114784241,0.7568,0.094,0.7433628318584071,0.056242246340652,,,True,False,False,False,False,True,True,True,True,False
7d857c29028e928ef814e2680e77348c,113,0.6657125949859619,0.2998950779438019,0.7851,0.105,0.0176991150442477,0.1323960769038918,,,True,False,False,False,False,True,True,True,True,False
7d8580a073e140c1fde0e21009e387c7,113,0.5687856078147888,0.3836389780044555,0.6323,0.135,0.672566371681416,0.0873071580320826,,,True,False,False,False,False,True,True,True,True,False
7d85846d72abe7aa10310b264c3bd88b,113,0.5501303672790527,0.3169925212860107,0.6409,0.018,0.3716814159292035,0.0577379560845109,,,True,False,False,False,False,True,True,True,True,False
7d8589728c7762799eca58c79ff43ee3,113,0.4311481118202209,0.3064931333065033,0.4891,0.025,0.7522123893805309,0.1091362357249611,,,True,False,False,False,False,True,True,True,True,False
7d858eda095853591bea569f778530a5,113,0.5142157077789307,0.3662911355495453,0.6127,0.059,0.6548672566371682,0.0947295184063031,,,True,False,False,False,False,True,True,True,True,False
7d8590eed1700e2bd3362c4b2162aba0,113,0.4389868080615997,0.2137485444545745,0.6395,0.027,0.4336283185840708,0.0535999987316771,,,True,False,False,False,False,True,True,True,True,False
7d859b3406fac02e3222fc4ab2057eb0,113,0.3896442651748657,0.1925521045923233,0.4733,0.032,0.3982300884955752,0.0641595906387803,,,True,False,False,False,False,True,True,True,True,False
7d85a14decc1155f2f9fcaa1834eb8fc,113,0.4799092710018158,0.2891831696033478,0.7339,0.032,0.5221238938053098,0.0897333853497785,,,True,False,False,False,False,True,True,True,True,False
7d85a8dbaeb77fe29ddad6b69a1eaea5,113,0.6747331023216248,0.6011629700660706,0.7518,0.22,0.5663716814159292,0.1205440431897677,,,True,False,True,False,False,True,True,True,True,False
7d85ac17bc71917bba93f65ce78cde5b,113,0.5027903914451599,0.3763792216777801,0.5796,0.097,0.8053097345132744,0.112174826651894,,,True,False,False,False,False,True,True,True,True,False
7d85ae2720e1f8b90f43fed8c77b69a3,113,0.6160480976104736,0.2515628337860107,0.4688,0.014,0.1415929203539823,0.1060255930457955,,,True,False,False,False,False,True,True,True,True,False
7d85affdd3b6edb6e925a8b88848d696,113,0.773460865020752,0.6634937524795532,0.8045,0.172,0.5663716814159292,0.0959627950170209,,,True,True,True,False,False,True,True,True,True,True
7d85b6ef5415e5e386727c6dbfca201b,113,0.3133665323257446,0.1177442893385887,0.6476,0.032,0.6371681415929203,0.1085447701535862,,,True,False,False,False,False,True,True,True,True,False
7d85bb2eae68021e001a0bdd160f8f43,113,0.5683040022850037,0.4364932179450989,0.7659,0.159,0.584070796460177,0.1131509358428056,,,True,False,False,False,False,True,True,True,True,False
7d85bf38fed717add9ada0d0df881f9b,113,0.3411403000354767,0.1532505303621292,0.4868,0.01,0.6902654867256637,0.0255419225388809,,,True,False,False,False,False,True,True,True,True,False
7d85c552a3d883ef1730d60b2fdc004a,113,0.8854691982269287,0.8427174687385559,0.9564,0.377,0.6902654867256637,0.0530136611685732,,,True,True,True,False,False,True,True,True,True,True
7d85c68ee712f86ea6ac27d48706792f,113,0.6066738963127136,0.3926085531711578,0.5429,0.13,0.3805309734513274,0.1477659345697034,,,True,False,False,False,False,True,True,True,True,False
7d85c71f6c97128564542ff6e8ad73d0,113,0.4097105264663696,0.2986833155155182,0.4918,0.025,0.6637168141592921,0.2512402476015923,,,True,False,False,False,False,True,True,True,True,False
7d85d2bff4393fbd35174557b8937bf4,113,0.4045320749282837,0.2077664881944656,0.5848,0.016,0.2389380530973451,0.2291395258209421,,,True,False,False,False,False,True,True,True,True,False
7d85d44f198675fd9208d52d40bf7d16,113,0.5578179955482483,0.202854499220848,0.4627,0.045,0.2123893805309734,0.0856273834542866,,,True,False,False,False,False,True,True,True,True,False
7d85d5732935ce22c0643617dea5f2f4,113,0.3931986093521118,0.2700520157814026,0.6506,0.053,0.6371681415929203,0.0852645401774009,,,True,False,False,False,False,True,True,True,True,False
7d85d72d4c4bbec92ae7fee9a9259a6c,113,0.3640934824943542,0.219346597790718,0.5083,0.015,0.7522123893805309,0.0562697645518878,,,True,False,False,False,False,True,True,True,True,False
7d85d75d0cee6fbd3ee48c44a82040b6,113,0.6729507446289062,0.4338619112968445,0.9742,0.128,0.4247787610619469,0.0933478970192277,,,True,False,False,False,False,True,True,True,True,False
7d85e087b15a107e1d329f449b78db1a,113,0.3749738037586212,0.2042902410030365,0.5321,0.066,0.6991150442477876,0.0505822852576846,,,True,False,False,False,False,True,True,True,True,False
7d85e6e05738aa4ce48405ea8e2256a9,113,0.6382710933685303,0.608454704284668,0.8646,0.261,0.7787610619469026,0.1402505167954213,,,True,False,True,False,False,True,True,True,True,False
7d85e7fe7318cd29978f44429c44ae74,113,0.5010512471199036,0.2987034022808075,0.6552,0.058,0.8141592920353983,0.1321324145249437,,,True,False,False,False,False,True,True,True,True,False
7d85f14c330e040e6d5f81f2fa29ba70,113,0.8748336434364319,0.8749221563339233,0.8968,0.277,0.7964601769911505,0.0989174816045302,,,True,True,True,False,False,True,True,True,True,True
7d85f6134ff4375f0ce26536ed3f1498,113,0.6989365220069885,0.6344922780990601,0.6974,0.074,0.911504424778761,0.1663010066444343,,,True,False,True,False,False,True,True,True,True,False
7d85f766b3083523a0f22bafefc8a048,113,0.6382541060447693,0.3686651587486267,0.6406,0.013,0.1415929203539823,0.1252503633495016,,,True,False,False,False,False,True,True,True,True,False
7d8562f09c5a48d15f3bb115a3cde469,114,0.4913333654403686,0.3148863315582275,0.7659,0.059,0.5263157894736842,0.0716988217509037,,,True,False,False,False,False,True,True,True,True,False
7d85678af2238285f9a867006adbaa02,114,0.6467583775520325,0.5763701796531677,0.7826,0.082,0.6666666666666666,0.1286463687382761,,,True,False,True,False,False,True,True,True,True,False
7d856d1e36b97d7ecaeca6dd6c7c4711,114,0.566087543964386,0.2384897470474243,0.6217,0.048,0.1842105263157894,0.1246542381361675,,,True,False,False,False,False,True,True,True,True,False
7d8572a9b873e9faafb7b67a3659bf5f,114,0.4412299692630768,0.3078805208206177,0.5026,0.017,0.6842105263157895,0.0848245398760348,,,True,False,False,False,False,True,True,True,True,False
7d857eafa469f0af6b31e457cf8c0139,114,0.3830184936523437,0.1907122731208801,0.5862,0.031,0.6929824561403509,0.0898610903922548,,,True,False,False,False,False,True,True,True,True,False
7d857edbd62870d4cef17d156afbf1ca,114,0.7501623630523682,0.6747382283210754,0.7384,0.154,0.5789473684210527,0.1776644339977331,,,True,True,True,False,False,True,True,True,True,True
7d858051a88da717017ef58c8d75c84e,114,0.6993118524551392,0.5216902494430542,0.656,0.432,0.2105263157894736,0.2139848756656636,,,True,False,True,False,False,False,True,True,True,False
7d85861d6f829c86ff164cc7ddc98843,114,0.6573275923728943,0.5592167377471924,0.7039,0.267,0.5350877192982456,0.1645734930504153,,,True,False,True,False,False,True,True,True,True,False
7d8588661649e2e3c16acb69448a84cf,114,0.4012565016746521,0.1953786313533783,0.5949,0.029,0.6754385964912281,0.1005612801619732,,,True,False,False,False,False,True,True,True,True,False
7d8590e15a40ee712381882efa993a59,114,0.5729342103004456,0.3164416253566742,0.939,0.293,0.5087719298245614,0.0623848593874719,,,True,False,False,False,False,True,True,True,True,False
7d8597f01ca867638c601e0defeb826a,114,0.4143677055835724,0.207725316286087,0.6477,0.132,0.6754385964912281,0.0746765369817376,,,True,False,False,False,False,True,True,True,True,False
7d8598e366db4c392ea686a380becf74,114,0.4623990058898926,0.366426408290863,0.6533,0.067,0.912280701754386,0.0919025355732591,,,True,False,False,False,False,True,True,True,True,False
7d859a75a3b6403d37c5a7f786d1ba6d,114,0.3679815232753753,0.1365334540605545,0.635,0.052,0.5350877192982456,0.1082210807502264,,,True,False,False,False,False,True,True,True,True,False
7d859ae52703beadedf9e999d4bdcdf6,114,0.5054996609687805,0.3446105718612671,0.8116,0.2,0.8157894736842105,0.0537213872700654,,,True,False,False,False,False,True,True,True,True,False
7d859be8d18857b2d018d757b07fe0b8,114,0.5378664135932922,0.2981284856796264,0.7521,0.066,0.3245614035087719,0.1047147589132513,,,True,False,False,False,False,True,True,True,True,False
7d85a1c10944fa7ec7b88d0b41e2b2b1,114,0.322203129529953,0.134410098195076,0.5041,0.015,0.087719298245614,0.1540800112378291,,,True,False,False,False,False,True,True,True,True,False
7d85a1f3221f97ece3520a265fa9d6b0,114,0.7771010994911194,0.5884107351303101,0.7672,0.033,0.3947368421052631,0.096030469861683,,,True,True,True,False,False,True,True,True,True,True
7d85a3c02cddb2ea63ce5db1f322f2a3,114,0.2916236817836761,0.1215745583176612,0.4985,0.022,0.8947368421052632,0.0842379830616129,,,True,False,False,False,False,True,True,True,True,False
7d85ae0c302e3a0a956ee6bb6f479386,114,0.5269853472709656,0.280009925365448,0.7648,0.155,0.5,0.0911559639323889,,,True,False,False,False,False,True,True,True,True,False
7d85afb8cf192f0a74be3a7113f5bc88,114,0.5053284168243408,0.3614290356636047,0.5261,0.051,0.6578947368421053,0.1252906118718463,,,True,False,False,False,False,True,True,True,True,False
7d85b5c5e0f3ced103ff824fe54af24d,114,0.7454964518547058,0.6717458367347717,0.9463,0.298,0.7894736842105263,0.0492160430401612,,,True,True,True,False,False,True,True,True,True,True
7d85b5cc002f4d66bf1cb0794b16cdc6,114,0.5106030702590942,0.1775293797254562,0.4268,0.01,0.0614035087719298,0.1001823180846028,,,True,False,False,False,False,True,True,True,True,False
7d85b692e8c70d98a51a8453dc7b72a0,114,0.6215906143188477,0.3610751926898956,0.7642,0.252,0.4912280701754385,0.079746463055587,,,True,False,False,False,False,True,True,True,True,False
7d85b99ae4cb11bd50524bcccf3b38e7,114,0.5549222230911255,0.2418490946292877,0.7521,0.171,0.4912280701754385,0.0691319360124816,,,True,False,False,False,False,True,True,True,True,False
7d85be7aa39f27f7357870c72d59f401,114,0.9185938835144044,0.9048795700073242,0.9437,0.262,0.7192982456140351,0.1057842356437802,,,True,True,True,False,False,True,True,True,True,True
7d85c026d49fb3cd8cc0941733eb3c8b,114,0.5076486468315125,0.2882549166679382,0.528,0.019,0.6228070175438597,0.0840139933597521,,,True,False,False,False,False,True,True,True,True,False
7d85c0d5c9335dc579b844a2ee3c48dd,114,0.5951194167137146,0.319279670715332,0.6771,0.024,0.2807017543859649,0.1653725271668386,,,True,False,False,False,False,True,True,True,True,False
7d85c226a483d8930877b04f03a7390a,114,0.7057757377624512,0.5773676633834839,0.7689,0.285,0.5175438596491229,0.124488287919956,,,True,True,True,False,False,True,True,True,True,True
7d85ccdbd94e5a867a8fedf4924a58fa,114,0.4504389464855194,0.168781965970993,0.5706,0.076,0.2017543859649122,0.1894356958085683,,,True,False,False,False,False,True,True,True,True,False
7d85d495fb24c2461e6fbe5775824f78,114,0.2823719084262848,0.1283538192510604,0.4612,0.014,0.7894736842105263,0.0732722308605951,,,True,False,False,False,False,True,True,True,True,False
7d85d65be5992cb5c457b1f4721f0201,114,0.4006853699684143,0.2063659727573394,0.5887,0.023,0.7719298245614035,0.0502191793652943,,,True,False,False,False,False,True,True,True,True,False
7d85d6d886e217882bd2441732077c7c,114,0.5772498846054077,0.4178512990474701,0.4984,0.128,0.6228070175438597,0.1336727242536393,,,True,False,False,False,False,True,True,True,True,False
7d85e5c54642a9af3768b23868a90265,114,0.8343828916549683,0.8073070049285889,0.8944,0.142,0.7719298245614035,0.1250456402772715,,,True,True,True,False,False,True,True,True,True,True
7d85eb186db8a5549e9c8e2024b13a1d,114,0.685973584651947,0.5315563678741455,0.6383,0.133,0.6140350877192983,0.1009757394465906,,,True,False,True,False,False,True,True,True,True,False
7d85f5019c4b68e6cc9b4fe5cf931bee,114,0.6487405896186829,0.2920915186405182,0.7475,0.023,0.0701754385964912,0.2351383644250154,,,True,False,False,False,False,True,True,True,True,False
7d85f7f714d287b2eb81b7543d02eeea,114,0.5433697700500488,0.4255398213863373,0.8282,0.005,0.8947368421052632,0.0743163440542473,,,True,False,False,False,False,True,True,True,True,False
7d85f86cf3094d0c621c9a502ef06a51,114,0.6030813455581665,0.4359171986579895,0.6709,0.078,0.631578947368421,0.0988383947858273,,,True,False,False,False,False,True,True,True,True,False
7d8568c449b4565b96f73fd659768438,115,0.838956892490387,0.8188338279724121,0.6921,0.176,0.7652173913043478,0.1002529430529991,,,True,True,True,False,False,True,True,True,True,True
7d8568f8b935bd364778b955add4f202,115,0.5292192101478577,0.2081963717937469,0.5809,0.073,0.2956521739130435,0.1757188609309171,,,True,False,False,False,False,True,True,True,True,False
7d856a1916942dcfa9cd4d65f4eec7f2,115,0.5210732221603394,0.3704835176467895,0.7467,0.52,0.5826086956521739,0.0897027723443699,,,True,False,False,False,False,False,True,True,True,False
7d856a299b8f6e55c4fc91b854b8702d,115,0.5792269110679626,0.2494995296001434,0.5734,0.086,0.0869565217391304,0.1242276082516205,,,True,False,False,False,False,True,True,True,True,False
7d856b98344bbdc82b6c11b96348ff3c,115,0.359466552734375,0.229840338230133,0.5423,0.058,0.8782608695652174,0.0421809108717269,,,True,False,False,False,False,True,True,True,True,False
7d856e492746508b00e2824f62a0d687,115,0.5368797183036804,0.4607209265232086,0.6832,0.03,0.7478260869565218,0.090415781931812,,,True,False,False,False,False,True,True,True,True,False
7d856f19ed7fb9d47e37defe78128797,115,0.5630385279655457,0.2480228543281555,0.6557,0.053,0.1739130434782608,0.0826616984356428,,,True,False,False,False,False,True,True,True,True,False
7d8572187cbb4c81f6afba26c30327c4,115,0.8862367868423462,0.8797049522399902,0.9395,0.413,0.6869565217391305,0.0671167624666311,,,True,True,True,False,False,False,True,True,True,False
7d85743c92d93872d276e6d7c79d7e89,115,0.6069265604019165,0.2708590030670166,0.6268,0.035,0.0869565217391304,0.127942707322794,,,True,False,False,False,False,True,True,True,True,False
7d8574cc750362e45107c29ef48e1582,115,0.6252511739730835,0.2362797409296035,0.611,0.006,0.3739130434782609,0.0788828924507504,,,True,False,False,False,False,True,True,True,True,False
7d857b0a5e074b92ce76e8e2fbcaecb9,115,0.6905070543289185,0.6129537224769592,0.653,0.184,0.6260869565217392,0.1229407276668866,,,True,False,True,False,False,True,True,True,True,False
7d857ceb24661da943317a8ea4dbe108,115,0.4090804159641266,0.2134109288454055,0.6608,0.006,0.7130434782608696,0.0667338353021177,,,True,False,False,False,False,True,True,True,True,False
7d857ddd889791aff8f425f2fe390fe2,115,0.3897730410099029,0.2031464427709579,0.6329,0.02,0.5217391304347826,0.1122241969342818,,,True,False,False,False,False,True,True,True,True,False
7d85821091cd56c157bde69341594eb3,115,0.4572088122367859,0.2706598937511444,0.6969,0.04,0.5565217391304348,0.0637695375929781,,,True,False,False,False,False,True,True,True,True,False
7d85827cea4cee17ad292398e8d55d13,115,0.6467695832252502,0.3549430966377258,0.6171,0.047,0.2434782608695652,0.1104871621851815,,,True,False,False,False,False,True,True,True,True,False
7d858306ebd860ac3ded950cb4c6361a,115,0.8452414870262146,0.8570896983146667,0.9688,0.434,0.8869565217391304,0.0865880751731946,,,True,True,True,False,False,False,True,True,True,False
7d8583587eb54ac0ba3946607a790f4b,115,0.8656845092773438,0.8324564695358276,0.9527,0.217,0.7478260869565218,0.0891293901945486,,,True,True,True,False,False,True,True,True,True,True
7d8591d3f390fa9dc51f47467c703ddf,115,0.7276065945625305,0.6300725340843201,0.591,0.122,0.6260869565217392,0.1915639718768407,,,True,True,True,False,False,True,True,True,True,True
7d8595ae58fb4516b9ba5abafef6d11b,115,0.595332145690918,0.4404976367950439,0.799,0.118,0.5304347826086957,0.0914330718899763,,,True,False,False,False,False,True,True,True,True,False
7d859979eee0049c19f29a4888612a8a,115,0.5113006234169006,0.3394485712051391,0.8016,0.078,0.8782608695652174,0.1642251582258014,,,True,False,False,False,False,True,True,True,True,False
7d859b90af1cc0ad9d2b9ca744ca98a6,115,0.4638836979866028,0.1120791509747505,0.5518,0.004,0.0695652173913043,0.0533126730612254,,,True,False,False,False,False,True,True,True,True,False
7d85a025353992f251885eaa58b0f1bf,115,0.2523238062858581,0.0795068517327308,0.4517,0.04,0.8173913043478261,0.0727549720112596,,,True,False,False,False,False,True,True,True,True,False
7d85a3ebf4630d3b3d4ed56ad892cac3,115,0.4400925934314728,0.2954067885875702,0.5081,0.018,0.1043478260869565,0.2458833777161652,,,True,False,False,False,False,True,True,True,True,False
7d85a828b63fc0e07fb971a840384441,115,0.4609243273735046,0.2605035305023193,0.6562,0.107,0.4782608695652174,0.0513173519463311,,,True,False,False,False,False,True,True,True,True,False
7d85aa2e69f29329d9c962ee498f667b,115,0.8819814324378967,0.8355553150177002,0.9394,0.275,0.8608695652173913,0.0686378544567199,,,True,True,True,False,False,True,True,True,True,True
7d85ad86014ca121d1283336266ea489,115,0.5388920307159424,0.1911270022392273,0.6283,0.026,0.0782608695652174,0.0798270676419893,,,True,False,False,False,False,True,True,True,True,False
7d85ae16c582eb113adb4dd5bc0ca240,115,0.8396997451782227,0.787674069404602,0.8676,0.322,0.782608695652174,0.1782522616444034,,,True,True,True,False,False,True,True,True,True,True
7d85b50e7efddff2f9ff0e5604dece20,115,0.5142280459403992,0.4182998836040497,0.5054,0.016,0.7739130434782608,0.2570525393354973,,,True,False,False,False,False,True,True,True,True,False
7d85b50ee46d4856ee39a12cef3f28bb,115,0.5116105079650879,0.3225551545619964,0.7461,0.045,0.5652173913043478,0.0563118771915714,,,True,False,False,False,False,True,True,True,True,False
7d85b6424125fd665a7715e24dbb14f2,115,0.6356601715087891,0.3852676749229431,0.5408,0.306,0.1826086956521739,0.1704322190575773,,,True,False,False,False,False,True,True,True,True,False
7d85b76c12b3dc84ece148593d2c95af,115,0.8151196837425232,0.7846717834472656,0.8257,0.1,0.8173913043478261,0.1167919356163474,,,True,True,True,False,False,True,True,True,True,True
7d85bc4d68096cd5d679ff88f53335e9,115,0.5903605818748474,0.2757478058338165,0.5883,0.017,0.1652173913043478,0.110143932346328,,,True,False,False,False,False,True,True,True,True,False
7d85bd6b3b1906004aa6bc07b05f928b,115,0.8636789321899414,0.8348036408424377,0.926,0.246,0.7391304347826086,0.0416014209404302,,,True,True,True,False,False,True,True,True,True,True
7d85beb214768345fb6e834a318efa10,115,0.5559402108192444,0.4657289981842041,0.8376,0.077,0.9391304347826088,0.0923234493360271,,,True,False,False,False,False,True,True,True,True,False
7d85bf2d3ad6c3bcf04bb167c7349d9a,115,0.3201431930065155,0.1473754495382309,0.5008,0.049,0.8956521739130435,0.0789341790351748,,,True,False,False,False,False,True,True,True,True,False
7d85c231c048f78e65b79ac3d75ba96c,115,0.6167448163032532,0.4702800810337066,0.7045,0.019,0.6434782608695652,0.1322963187715324,,,True,False,False,False,False,True,True,True,True,False
7d85c2555a6b01c931ffff81e92dc3aa,115,0.8112903237342834,0.7472966313362122,0.876,0.193,0.6434782608695652,0.1291021979257923,,,True,True,True,False,False,True,True,True,True,True
7d85c286b2b1f6e1ff472e988e3a84b2,115,0.3558358252048492,0.1525982022285461,0.6482,0.037,0.7043478260869566,0.0366324968504425,,,True,False,False,False,False,True,True,True,True,False
7d85c3ccfb46e34d7a136e3b2a4d22a4,115,0.3434224426746368,0.1429778188467025,0.5965,0.069,0.7043478260869566,0.0881276151010944,,,True,False,False,False,False,True,True,True,True,False
7d85c8014cfc2ad03fd9144ee3c33d50,115,0.3276194334030151,0.1479727625846862,0.5173,0.032,0.8173913043478261,0.0433772626335759,,,True,False,False,False,False,True,True,True,True,False
7d85cde2d4c45c1266e9d9736de64962,115,0.6107869744300842,0.5095877051353455,0.8248,0.27,0.7565217391304347,0.126455684165289,,,True,False,True,False,False,True,True,True,True,False
7d85d1813e8b46ed3adda25b2725e640,115,0.8822991847991943,0.8790534734725952,0.928,0.375,0.9043478260869564,0.1013545337408913,,,True,True,True,False,False,True,True,True,True,True
